Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-05-28 23:13:00;0;-3.90;0;0;-3.25;10.04;5.46;168000.00;
2017-05-28 23:28:00;0;-3.66;0;0;-2.89;10.34;6.24;216000.00;
2017-05-28 23:43:00;0;-3.79;0;0;-3.07;10.07;4.73;180000.00;
2017-05-28 23:58:00;0;-3.80;0;0;-2.99;10.18;6.26;204000.00;
2017-05-29 00:13:00;0;-3.52;0;0;-2.64;10.51;6.21;168000.00;
2017-05-29 00:28:00;0;-2.39;0;0;-1.68;10.40;7.34;168000.00;
2017-05-29 00:43:00;1.89;-0.02;0;0;0;18.03;22.47;156000.00;
2017-05-29 00:58:00;115.35;0;27.23;0.40;-0.70;19.81;22.61;156000.00;
2017-05-29 01:13:00;740.06;5.85;365.32;1.98;22.92;19.35;22.44;168000.00;
2017-05-29 01:28:00;1527.89;27.31;734.43;3.69;70.89;100.25;22.11;156000.00;
2017-05-29 01:43:00;2680.77;60.23;1283.97;5.87;371.21;196.60;21.90;156000.00;
2017-05-29 01:58:00;2886.19;63.52;1348.12;6.30;507.91;256.88;21.90;144000.00;
2017-05-29 02:13:00;4955.73;103.41;2336.33;10.38;841.99;316.16;22.13;144000.00;
2017-05-29 02:28:00;4575.31;131.02;2053.40;10.37;1059.58;379.76;21.99;144000.00;
2017-05-29 02:43:00;2403.66;44.34;1117.11;4.88;1484.24;310.75;21.70;180000.00;
2017-05-29 02:58:00;2975.58;53.02;1343.59;5.64;2426.39;336.92;21.67;216000.00;
2017-05-29 03:13:00;4009.18;61.07;1860.22;6.46;2752.05;351.74;21.34;192000.00;
2017-05-29 03:28:00;5233.99;107.76;2716.06;9.99;1176.91;328.76;21.12;168000.00;
2017-05-29 03:43:00;9238.89;217.70;3942.86;17.67;656.54;396.36;20.35;192000.00;
2017-05-29 03:58:00;16466.99;199.26;5678.20;14.66;3918.37;535.25;21.03;216000.00;
2017-05-29 04:13:00;18634.48;97.00;5372.60;8.13;3769.94;473.06;20.36;252000.00;
2017-05-29 04:28:00;25597.58;439.58;6528.66;9.16;3533.36;486.68;20.20;216000.00;
2017-05-29 04:43:00;28162.74;1044.21;8011.43;11.77;2890.16;572.80;20.28;216000.00;
2017-05-29 04:58:00;35756.98;1557.74;8467.91;8.58;4120.98;538.00;19.91;216000.00;
2017-05-29 05:13:00;40395.34;1788.25;9545.91;12.42;4206.86;664.78;19.84;252000.00;
2017-05-29 05:28:00;44328.85;2039.69;10916.02;145.30;4295.60;1116.50;20.05;252000.00;
2017-05-29 05:43:00;45870.07;2763.01;17436.22;162.50;3634.72;3187.01;20.24;216000.00;
2017-05-29 05:58:00;18838.28;711.64;8534.17;44.57;1117.58;1601.49;20.31;276000.00;
2017-05-29 06:13:00;16207.09;604.76;7614.86;35.81;763.05;1102.52;20.09;276000.00;
2017-05-29 06:28:00;13719.21;478.65;6352.08;28.39;537.71;893.21;20.25;288000.00;
2017-05-29 06:43:00;25040.71;933.14;11819.19;55.48;1196.55;1759.20;20.20;312000.00;
2017-05-29 06:58:00;24932.11;947.02;11742.84;56.26;1235.67;1647.07;20.48;288000.00;
2017-05-29 07:13:00;19335.14;729.37;8865.82;42.99;918.03;1725.27;20.23;276000.00;
2017-05-29 07:28:00;43768.78;1183.71;13747.20;86.97;1235.90;2415.00;21.95;276000.00;
2017-05-29 07:43:00;62272.18;3617.10;34627.43;155.32;5020.87;7740.62;22.04;252000.00;
2017-05-29 07:58:00;90096.59;4259.25;42107.42;231.30;5019.85;9590.38;22.45;204000.00;
2017-05-29 08:13:00;44306.93;1618.39;17543.71;108.49;2895.10;3304.00;22.05;276000.00;
2017-05-29 08:28:00;26797.95;2433.69;27455.74;88.70;2897.54;6323.51;22.23;276000.00;
2017-05-29 08:43:00;42566.46;2281.54;23662.59;117.45;4974.79;5990.78;22.16;252000.00;
2017-05-29 08:58:00;87669.31;3254.72;33256.35;208.31;4119.19;7445.70;22.36;252000.00;
2017-05-29 09:13:00;51840.41;1884.20;21344.06;124.95;2133.61;4562.25;22.18;264000.00;
2017-05-29 09:28:00;38945.99;1626.73;18746.57;85.80;1716.22;3192.47;22.33;276000.00;
2017-05-29 09:43:00;42467.60;1730.83;19563.04;99.95;2277.93;4093.23;22.36;252000.00;
2017-05-29 09:58:00;28352.55;1083.29;13723.39;61.85;1418.78;2228.98;22.14;276000.00;
2017-05-29 10:13:00;28676.10;1126.88;13625.32;63.48;1412.50;2066.95;22.37;288000.00;
2017-05-29 10:28:00;24717.77;909.47;11977.97;52.80;1231.78;1592.08;22.42;276000.00;
2017-05-29 10:43:00;22147.74;828.17;10819.81;48.90;1142.57;1534.30;22.54;300000.00;
2017-05-29 10:58:00;15770.16;583.08;7294.36;35.46;734.07;1187.63;22.27;312000.00;
2017-05-29 11:13:00;19756.24;724.02;9133.81;42.52;865.63;1419.87;22.29;288000.00;
2017-05-29 11:28:00;15186.31;550.55;7248.78;33.38;748.06;981.74;21.80;324000.00;
2017-05-29 11:43:00;12089.12;441.46;5561.73;27.65;580.99;953.59;22.09;300000.00;
2017-05-29 11:58:00;9149.77;313.60;4435.49;20.23;443.23;592.02;21.98;288000.00;
2017-05-29 12:13:00;17678.86;654.60;8164.52;38.26;785.17;1114.34;22.54;312000.00;
2017-05-29 12:28:00;9632.77;340.92;4631.94;21.85;476.33;663.81;21.17;312000.00;
2017-05-29 12:43:00;13107.80;472.47;6018.20;28.82;566.38;886.01;21.46;288000.00;
2017-05-29 12:58:00;14705.63;529.44;7049.21;31.64;690.70;958.54;21.58;264000.00;
2017-05-29 13:13:00;14056.43;504.12;6655.60;30.62;652.79;912.36;21.56;252000.00;
2017-05-29 13:28:00;10686.59;367.57;5168.01;23.09;510.15;676.96;21.02;240000.00;
2017-05-29 13:43:00;12774.23;457.98;6001.49;28.27;593.30;832.30;21.63;240000.00;
2017-05-29 13:58:00;14210.88;505.15;6809.71;30.60;666.17;850.53;22.02;240000.00;
2017-05-29 14:13:00;18383.81;691.94;8567.58;40.43;870.11;1253.97;21.45;216000.00;
2017-05-29 14:28:00;13757.58;501.18;6545.02;30.72;686.34;915.77;21.87;228000.00;
2017-05-29 14:43:00;20673.20;785.03;9823.82;43.25;984.62;1393.64;21.59;204000.00;
2017-05-29 14:58:00;21980.91;905.35;11107.76;42.57;1171.65;1729.52;21.61;192000.00;
2017-05-29 15:13:00;16936.08;649.61;8460.81;35.05;872.93;1239.45;21.47;192000.00;
2017-05-29 15:28:00;15259.19;569.52;7485.91;32.40;786.97;1153.94;20.76;192000.00;
2017-05-29 15:43:00;14676.12;533.38;7223.88;30.26;763.46;1040.90;22.10;204000.00;
2017-05-29 15:58:00;11999.35;438.76;5810.29;25.41;543.24;945.37;21.62;180000.00;
2017-05-29 16:13:00;10632.73;369.05;5140.02;22.63;463.88;758.28;22.07;180000.00;
2017-05-29 16:28:00;6788.96;213.00;3263.04;14.89;300.70;463.74;21.89;180000.00;
2017-05-29 16:43:00;7298.68;244.15;3526.51;16.15;319.10;506.74;22.33;168000.00;
2017-05-29 16:58:00;5532.61;179.03;2662.65;11.98;222.87;359.15;22.31;180000.00;
2017-05-29 17:13:00;3730.79;93.59;1846.63;7.99;146.11;221.22;22.37;168000.00;
2017-05-29 17:28:00;3675.61;93.74;1850.15;7.86;151.60;196.12;22.37;180000.00;
2017-05-29 17:43:00;3148.12;74.68;1560.55;6.64;116.67;156.25;21.20;168000.00;
2017-05-29 17:58:00;1735.21;35.80;840.90;4.06;53.25;90.06;20.96;156000.00;
2017-05-29 18:13:00;792.51;4.42;400.32;1.96;13.78;16.81;22.14;168000.00;
2017-05-29 18:28:00;538.83;0.34;268.80;1.27;0.20;16.63;21.69;168000.00;
2017-05-29 18:43:00;25.29;0;10.33;0.36;0;17.10;21.89;168000.00;
2017-05-29 18:58:00;10.87;0;1.24;0.12;0;17.64;21.93;156000.00;
2017-05-29 19:13:00;2.78;0;4.33;-0.03;0;16.25;21.21;156000.00;
2017-05-29 19:28:00;0;-1.82;0;-0.24;-0.32;15.91;20.60;156000.00;
2017-05-29 19:43:00;0;-2.46;0;0;-1.02;10.36;10.63;180000.00;
2017-05-29 19:58:00;0;-3.72;0;0;-1.71;9.43;5.16;156000.00;
2017-05-29 20:13:00;0;-3.97;0;0;-1.96;9.08;4.71;156000.00;
2017-05-29 20:28:00;0;-4.00;0;0;-2.07;9.18;5.07;168000.00;
2017-05-29 20:43:00;0;-4.01;0;0;-2.09;9.12;4.77;156000.00;
2017-05-29 20:58:00;0;-3.88;0;0;-2.08;9.16;4.79;168000.00;
2017-05-29 21:13:00;0;-3.98;0;0;-2.20;9.04;3.70;156000.00;
2017-05-29 21:28:00;0;-3.83;0;0;-1.96;9.21;5.02;168000.00;
2017-05-29 21:43:00;0;-3.76;0;0;-1.80;9.64;5.53;156000.00;
2017-05-29 21:58:00;0;-3.85;0;0;-2.07;9.35;5.33;156000.00;
2017-05-29 22:13:00;0;-4.06;0;0;-2.27;9.47;4.93;156000.00;
2017-05-29 22:28:00;0;-3.80;0;0;-1.85;9.26;4.98;156000.00;
2017-05-29 22:43:00;0;-3.95;0;0;-2.11;9.30;4.66;156000.00;
2017-05-29 22:58:00;0;-3.87;0;0;-1.95;9.41;5.06;156000.00;
2017-05-29 23:13:00;0;-3.76;0;0;-1.91;9.48;4.33;144000.00;
2017-05-29 23:28:00;0;-3.84;0;0;-2.04;9.53;4.35;156000.00;
2017-05-29 23:43:00;0;-3.77;0;0;-1.87;9.34;4.84;144000.00;
2017-05-29 23:58:00;0;-3.85;0;0;-1.95;9.86;5.08;156000.00;
2017-05-30 00:13:00;0;-3.35;0;0;-1.40;9.44;5.02;144000.00;
2017-05-30 00:28:00;0;-2.20;0;0;-0.80;12.88;13.28;132000.00;
2017-05-30 00:43:00;0.50;-0.08;0;0;0;17.79;21.92;132000.00;
2017-05-30 00:58:00;17.18;0;2.62;0.18;0;18.14;22.12;156000.00;
2017-05-30 01:13:00;210.22;-3.22;81.21;0.76;1.55;18.49;22.03;132000.00;
2017-05-30 01:28:00;493.33;-0.66;243.14;1.17;147.78;65.56;21.75;144000.00;
2017-05-30 01:43:00;736.79;4.59;342.49;1.73;332.88;134.12;21.81;156000.00;
2017-05-30 01:58:00;840.97;6.64;403.37;2.09;359.17;109.87;21.22;132000.00;
2017-05-30 02:13:00;1497.70;19.59;673.84;3.26;566.86;178.99;21.51;144000.00;
2017-05-30 02:28:00;1814.87;25.78;804.27;3.76;1596.91;214.36;21.79;132000.00;
2017-05-30 02:43:00;2161.47;34.04;949.54;3.87;2045.37;255.91;21.16;144000.00;
2017-05-30 02:58:00;2657.78;41.92;1172.02;4.65;2783.05;300.28;21.08;144000.00;
2017-05-30 03:13:00;3475.25;45.33;1605.54;5.05;3101.87;316.67;21.09;156000.00;
2017-05-30 03:28:00;4994.95;55.51;2221.36;5.68;3301.79;363.41;21.23;192000.00;
2017-05-30 03:43:00;8237.27;74.18;2961.87;6.14;3525.86;400.00;20.82;180000.00;
2017-05-30 03:58:00;13527.46;74.65;4624.18;6.57;3707.03;422.21;21.41;204000.00;
2017-05-30 04:13:00;19229.06;83.86;5447.89;7.01;3802.66;429.08;20.87;204000.00;
2017-05-30 04:28:00;25931.50;587.96;6755.29;7.56;4056.12;447.42;20.23;228000.00;
2017-05-30 04:43:00;30696.13;1080.36;8198.78;8.02;4056.61;493.68;20.42;216000.00;
2017-05-30 04:58:00;36671.04;1594.35;8590.63;8.52;4139.81;517.56;19.60;228000.00;
2017-05-30 05:13:00;41661.48;1856.02;9756.96;11.93;4180.42;631.16;19.78;216000.00;
2017-05-30 05:28:00;44856.83;2066.17;10865.63;148.71;4225.25;1055.83;20.10;228000.00;
2017-05-30 05:43:00;48371.08;2271.49;11940.91;157.12;4313.30;1696.91;19.71;228000.00;
2017-05-30 05:58:00;51660.10;2447.63;13003.06;166.02;4326.55;2489.02;19.95;228000.00;
2017-05-30 06:13:00;54980.64;2648.39;16950.98;175.06;4367.00;3339.64;20.79;228000.00;
2017-05-30 06:28:00;58140.08;2811.09;21311.04;180.85;4399.07;4141.30;20.52;252000.00;
2017-05-30 06:43:00;60558.70;2946.18;23391.69;186.74;4404.87;4881.09;20.22;264000.00;
2017-05-30 06:58:00;63784.76;3100.38;30020.11;190.08;4424.82;5621.28;20.84;264000.00;
2017-05-30 07:13:00;66693.69;3223.01;31821.91;195.12;4340.24;6272.88;20.79;264000.00;
2017-05-30 07:28:00;69003.98;3349.56;33040.53;197.96;4404.24;6908.15;20.95;252000.00;
2017-05-30 07:43:00;71978.83;3487.93;34446.24;206.78;4385.10;7549.82;21.00;264000.00;
2017-05-30 07:58:00;72620.71;3446.16;34015.13;204.44;4151.40;7801.92;20.81;252000.00;
2017-05-30 08:13:00;64753.95;3038.68;30106.11;179.80;3722.24;6952.98;20.74;252000.00;
2017-05-30 08:28:00;78211.29;3778.62;37213.31;214.28;4428.69;8788.99;21.12;228000.00;
2017-05-30 08:43:00;66093.24;3292.69;32471.49;178.98;3991.21;7846.59;20.87;252000.00;
2017-05-30 08:58:00;81931.99;3958.02;39139.11;217.69;4577.48;9531.49;20.79;228000.00;
2017-05-30 09:13:00;78927.82;3800.09;37709.73;55.02;4403.37;9427.75;20.81;240000.00;
2017-05-30 09:28:00;80380.09;3861.01;38302.70;206.97;4388.90;9637.45;20.70;252000.00;
2017-05-30 09:43:00;83824.63;4017.23;39846.08;214.51;4489.14;10214.64;20.96;216000.00;
2017-05-30 09:58:00;81618.19;3877.28;38904.79;201.40;4459.39;10001.59;21.22;228000.00;
2017-05-30 10:13:00;79702.89;3774.50;37994.44;194.71;4414.35;9877.24;21.37;228000.00;
2017-05-30 10:28:00;83295.82;3979.07;39373.79;203.46;4543.89;10075.20;21.76;240000.00;
2017-05-30 10:43:00;83443.56;3973.77;39686.19;117.29;4558.86;10194.92;21.56;252000.00;
2017-05-30 10:58:00;62804.75;3732.93;38034.06;147.28;4354.95;9499.28;21.41;252000.00;
2017-05-30 11:13:00;79130.36;2600.74;28249.89;198.89;4040.98;6725.84;20.78;228000.00;
2017-05-30 11:28:00;77080.10;3670.92;37039.35;195.94;4355.65;9142.36;21.31;240000.00;
2017-05-30 11:43:00;74100.81;3535.87;35843.18;188.01;4315.79;8670.94;21.23;240000.00;
2017-05-30 11:58:00;74829.06;1224.38;13699.83;175.10;1401.92;3130.81;21.05;252000.00;
2017-05-30 12:13:00;53020.79;2428.38;25405.64;125.01;3074.68;5543.75;22.14;264000.00;
2017-05-30 12:28:00;22379.59;964.40;10861.77;52.86;1177.31;2322.42;21.71;264000.00;
2017-05-30 12:43:00;44445.07;1598.76;17313.64;106.90;2493.83;3577.88;21.90;264000.00;
2017-05-30 12:58:00;65154.59;3237.97;33174.02;165.35;4137.40;6945.90;22.61;216000.00;
2017-05-30 13:13:00;49895.87;2516.24;25736.52;126.55;2753.87;5024.63;22.03;228000.00;
2017-05-30 13:28:00;17998.58;768.61;8579.66;43.51;932.00;1737.06;21.49;264000.00;
2017-05-30 13:43:00;10670.09;408.48;5334.63;25.27;518.61;1130.12;21.03;240000.00;
2017-05-30 13:58:00;14466.38;573.51;7026.37;33.82;757.75;1398.76;21.22;228000.00;
2017-05-30 14:13:00;17682.88;704.55;8538.73;40.11;851.78;1554.74;21.33;228000.00;
2017-05-30 14:28:00;15249.81;591.36;7368.40;34.70;750.99;1353.42;21.35;216000.00;
2017-05-30 14:43:00;16801.30;634.84;7868.02;37.27;835.57;1254.69;21.07;240000.00;
2017-05-30 14:58:00;9971.82;363.91;4631.41;22.70;488.99;801.65;21.37;204000.00;
2017-05-30 15:13:00;9140.74;325.42;4268.29;20.55;385.87;622.14;21.59;204000.00;
2017-05-30 15:28:00;10310.14;361.42;4880.89;22.69;472.11;650.64;20.83;192000.00;
2017-05-30 15:43:00;7274.75;246.03;3484.45;16.38;307.03;479.76;20.44;192000.00;
2017-05-30 15:58:00;5287.52;168.84;2494.83;12.14;217.86;368.87;21.31;192000.00;
2017-05-30 16:13:00;7344.71;235.57;3499.40;16.40;323.46;466.03;21.03;192000.00;
2017-05-30 16:28:00;7584.58;269.36;3588.50;17.45;305.53;558.98;21.34;168000.00;
2017-05-30 16:43:00;9141.63;315.39;4285.56;20.86;401.88;635.60;21.04;168000.00;
2017-05-30 16:58:00;7032.17;226.38;3386.50;15.49;289.16;397.13;21.09;180000.00;
2017-05-30 17:13:00;6966.88;240.84;3422.59;15.76;310.10;432.50;21.46;168000.00;
2017-05-30 17:28:00;5469.91;159.92;2750.66;11.82;247.53;327.16;21.17;180000.00;
2017-05-30 17:43:00;2637.07;52.00;1351.61;5.66;113.20;126.43;21.33;180000.00;
2017-05-30 17:58:00;2330.46;49.17;1173.22;5.17;80.01;104.11;21.26;168000.00;
2017-05-30 18:13:00;1805.26;34.99;897.10;3.95;60.00;73.57;20.26;156000.00;
2017-05-30 18:28:00;827.41;5.86;428.57;1.87;17.78;15.85;21.34;168000.00;
2017-05-30 18:43:00;472.26;-3.31;242.02;1.34;0.93;16.36;21.46;156000.00;
2017-05-30 18:58:00;6.82;0;1.69;-0.05;0;16.87;21.68;192000.00;
2017-05-30 19:13:00;0;-1.30;0;0;-0.20;10.60;9.05;156000.00;
2017-05-30 19:28:00;0;-2.41;0;0;-1.81;8.66;4.88;168000.00;
2017-05-30 19:43:00;0;-2.85;0;0;-2.47;8.70;4.62;192000.00;
2017-05-30 19:58:00;0;-3.26;0;0;-2.86;8.81;4.69;192000.00;
2017-05-30 20:13:00;0;-3.24;0;0;-2.98;9.42;4.90;192000.00;
2017-05-30 20:28:00;0;-3.03;0;0;-2.69;9.48;6.03;192000.00;
2017-05-30 20:43:00;0;-3.19;0;0;-2.83;10.07;6.65;180000.00;
2017-05-30 20:58:00;0;-2.84;0;0;-2.55;9.81;6.48;168000.00;
2017-05-30 21:13:00;0;-3.13;0;0;-2.90;9.84;6.69;168000.00;
2017-05-30 21:28:00;0;-3.04;0;0;-2.67;9.00;4.70;192000.00;
2017-05-30 21:43:00;0;-2.99;0;0;-2.83;9.03;5.08;180000.00;
2017-05-30 21:58:00;0;-3.32;0;0;-2.96;9.14;5.23;180000.00;
2017-05-30 22:13:00;0;-3.25;0;0;-2.98;9.35;5.61;168000.00;
2017-05-30 22:28:00;0;-3.08;0;0;-2.83;9.28;4.67;180000.00;
2017-05-30 22:43:00;0;-3.01;0;0;-2.79;9.50;5.22;192000.00;
2017-05-30 22:58:00;0;-2.92;0;0;-2.63;9.50;5.80;168000.00;
2017-05-30 23:13:00;0;-3.03;0;0;-2.60;9.16;5.08;168000.00;
2017-05-30 23:28:00;0;-3.06;0;0;-2.82;9.35;5.08;144000.00;
2017-05-30 23:43:00;0;-2.99;0;0;-2.50;9.10;4.99;156000.00;
2017-05-30 23:58:00;0;-3.17;0;0;-2.93;9.51;4.11;144000.00;
2017-05-31 00:13:00;0;-3.14;0;0;-2.83;9.58;4.99;168000.00;
2017-05-31 00:28:00;0;-3.05;0;0;-2.71;9.65;5.93;156000.00;
2017-05-31 00:43:00;0;-2.96;0;0;-2.70;9.65;5.23;144000.00;
2017-05-31 00:58:00;0;-2.46;0;0;-2.15;9.66;6.11;156000.00;
2017-05-31 01:13:00;0;-1.16;0;0;-0.81;9.42;8.78;156000.00;
2017-05-31 01:28:00;0;0;0;0;0;15.39;16.68;156000.00;
2017-05-31 01:43:00;15.26;0;7.62;0.01;0;18.33;21.97;156000.00;
2017-05-31 01:58:00;17.08;0;2.38;0.32;0;18.26;22.20;144000.00;
2017-05-31 02:13:00;235.86;-2.40;105.59;0.79;-6.05;17.71;22.04;156000.00;
2017-05-31 02:28:00;1111.45;17.78;552.91;2.75;21.21;18.04;21.88;144000.00;
2017-05-31 02:43:00;945.93;10.11;484.61;2.38;20.04;17.75;21.60;168000.00;
2017-05-31 02:58:00;970.31;12.48;501.84;2.05;24.00;15.22;21.69;156000.00;
2017-05-31 03:13:00;1561.79;33.68;840.55;3.79;47.67;54.55;20.62;156000.00;
2017-05-31 03:28:00;1510.33;25.61;703.57;3.61;30.23;42.92;20.26;180000.00;
2017-05-31 03:43:00;2834.34;73.42;1291.74;6.63;94.89;144.65;20.34;180000.00;
2017-05-31 03:58:00;4447.33;130.04;2134.36;10.18;185.04;253.55;20.06;216000.00;
2017-05-31 04:13:00;3621.24;92.17;1792.57;8.35;131.12;199.63;19.94;216000.00;
2017-05-31 04:28:00;3875.61;102.14;1983.82;8.80;137.38;201.39;20.97;240000.00;
2017-05-31 04:43:00;4348.50;119.21;2158.06;9.99;134.67;227.85;21.07;228000.00;
2017-05-31 04:58:00;4056.92;116.85;2207.38;9.17;217.84;218.35;20.71;264000.00;
2017-05-31 05:13:00;3523.79;101.14;1762.06;7.69;111.46;166.77;20.87;252000.00;
2017-05-31 05:28:00;2460.27;56.24;1201.10;5.55;61.23;109.58;21.05;276000.00;
2017-05-31 05:43:00;4449.11;114.43;2041.70;9.85;144.83;219.11;21.16;276000.00;
2017-05-31 05:58:00;4545.29;140.81;2155.09;10.53;185.55;248.32;20.94;288000.00;
2017-05-31 06:13:00;5934.00;175.97;2967.90;13.28;221.10;325.32;21.26;288000.00;
2017-05-31 06:28:00;5401.76;184.73;2912.76;11.91;239.01;301.28;20.94;300000.00;
2017-05-31 06:43:00;7086.57;260.44;3569.62;16.14;349.93;416.27;21.34;300000.00;
2017-05-31 06:58:00;6132.16;205.55;3066.89;13.67;273.51;338.42;21.43;324000.00;
2017-05-31 07:13:00;6263.42;210.78;3029.90;13.52;280.40;335.92;21.19;300000.00;
2017-05-31 07:28:00;6594.90;223.41;3274.15;14.71;327.40;361.29;20.96;312000.00;
2017-05-31 07:43:00;7494.61;244.83;3482.63;17.00;333.55;409.06;20.98;300000.00;
2017-05-31 07:58:00;7067.97;263.39;3628.29;16.40;317.18;427.67;21.08;324000.00;
2017-05-31 08:13:00;8208.97;319.57;4509.03;19.21;549.26;520.26;20.84;300000.00;
2017-05-31 08:28:00;9704.08;365.46;4789.39;21.28;391.67;590.37;21.25;300000.00;
2017-05-31 08:43:00;16344.86;594.79;7307.14;35.70;664.63;943.42;21.17;288000.00;
2017-05-31 08:58:00;14330.68;568.55;7311.46;30.45;627.55;801.45;21.27;300000.00;
2017-05-31 09:13:00;17753.66;706.06;8918.55;39.45;912.43;1102.28;21.15;300000.00;
2017-05-31 09:28:00;27670.24;975.93;11914.68;61.31;1032.68;1875.15;21.41;288000.00;
2017-05-31 09:43:00;11748.74;477.38;6917.17;26.08;985.90;789.85;21.03;300000.00;
2017-05-31 09:58:00;22805.09;874.17;10777.00;49.40;949.41;1328.15;21.49;288000.00;
2017-05-31 10:13:00;6251.53;201.84;3045.52;14.84;267.53;453.34;21.29;324000.00;
2017-05-31 10:28:00;20297.09;767.27;10052.95;44.31;1051.09;1172.25;21.50;300000.00;
2017-05-31 10:43:00;26663.21;997.17;13576.86;57.08;1449.06;1577.06;21.39;276000.00;
2017-05-31 10:58:00;21179.60;808.41;9779.17;47.92;967.84;1457.04;21.82;324000.00;
2017-05-31 11:13:00;15367.38;570.01;7681.75;33.88;843.70;1101.05;21.33;336000.00;
2017-05-31 11:28:00;46040.09;1970.37;21752.01;108.25;2214.74;3993.92;21.64;300000.00;
2017-05-31 11:43:00;2667.23;72.18;1399.24;5.90;124.56;143.26;21.28;324000.00;
2017-05-31 11:58:00;28875.02;1154.60;14302.70;62.83;1257.46;1671.79;21.78;300000.00;
2017-05-31 12:13:00;15380.49;605.77;6974.92;36.09;676.21;1179.70;21.08;288000.00;
2017-05-31 12:28:00;2326.23;69.52;1278.72;5.50;120.73;128.48;21.70;288000.00;
2017-05-31 12:43:00;17482.65;700.96;8568.78;39.13;752.14;1092.64;22.29;276000.00;
2017-05-31 12:58:00;6363.29;214.55;2998.96;14.90;256.31;518.79;22.02;276000.00;
2017-05-31 13:13:00;6217.45;195.66;3209.20;13.55;293.16;347.44;22.38;264000.00;
2017-05-31 13:28:00;12516.70;450.10;6262.50;26.93;604.46;659.67;22.26;276000.00;
2017-05-31 13:43:00;4853.99;152.77;2453.45;11.13;167.17;387.70;22.18;240000.00;
2017-05-31 13:58:00;17162.33;638.17;8498.77;37.16;832.79;959.79;21.87;216000.00;
2017-05-31 14:13:00;15452.82;641.52;7711.67;36.82;621.48;1287.28;21.82;240000.00;
2017-05-31 14:28:00;9196.10;357.46;4236.38;21.94;3147.06;938.15;21.91;240000.00;
2017-05-31 14:43:00;30766.79;1994.77;20626.84;85.12;2832.54;1649.10;22.54;204000.00;
2017-05-31 14:58:00;26759.07;1934.62;19151.40;79.24;2942.89;1118.17;22.50;192000.00;
2017-05-31 15:13:00;18910.16;759.43;9250.27;40.76;964.38;1137.13;22.53;204000.00;
2017-05-31 15:28:00;11432.46;421.64;5962.12;24.15;582.79;593.92;22.30;204000.00;
2017-05-31 15:43:00;3752.01;113.78;1849.66;8.48;153.52;170.01;22.15;216000.00;
2017-05-31 15:58:00;6329.24;181.56;3290.24;14.15;267.74;356.93;22.05;180000.00;
2017-05-31 16:13:00;17328.60;622.43;12013.19;39.70;788.30;1157.98;22.17;156000.00;
2017-05-31 16:28:00;6192.09;241.67;3059.47;15.22;263.13;580.75;22.02;180000.00;
2017-05-31 16:43:00;3647.38;108.92;1787.02;8.43;124.88;263.08;21.55;180000.00;
2017-05-31 16:58:00;8521.22;263.88;4396.26;18.41;374.36;443.64;22.13;168000.00;
2017-05-31 17:13:00;4119.54;120.23;2123.46;9.18;185.34;215.34;22.12;180000.00;
2017-05-31 17:28:00;2326.14;52.44;1246.43;5.17;84.55;87.71;22.36;180000.00;
2017-05-31 17:43:00;794.89;5.86;431.61;1.87;18.44;19.39;22.59;180000.00;
2017-05-31 17:58:00;2322.77;50.50;1159.28;4.24;70.72;80.38;21.76;156000.00;
2017-05-31 18:13:00;2037.53;52.13;1142.21;4.15;74.75;182.70;22.52;156000.00;
2017-05-31 18:28:00;897.25;11.10;500.79;2.27;24.36;24.29;20.68;180000.00;
2017-05-31 18:43:00;792.56;0.44;454.25;1.96;18.88;18.22;21.38;156000.00;
2017-05-31 18:58:00;114.54;-9.53;81.00;0.43;-8.05;20.71;21.23;156000.00;
2017-05-31 19:13:00;0.16;0;0.23;-0.12;0;18.24;21.05;156000.00;
2017-05-31 19:28:00;1.62;-1.19;1.55;-0.09;0;18.88;21.17;156000.00;
2017-05-31 19:43:00;0;-1.82;0;0;-0.76;13.64;21.44;144000.00;
2017-05-31 19:58:00;0;-2.91;0;0;-1.55;10.14;12.54;156000.00;
2017-05-31 20:13:00;0;-3.61;0;0;-1.99;10.35;5.07;156000.00;
2017-05-31 20:28:00;0;-3.60;0;0;-2.05;10.46;5.01;156000.00;
2017-05-31 20:43:00;0;-3.70;0;0;-2.14;10.08;4.67;144000.00;
2017-05-31 20:58:00;0;-3.65;0;0;-2.09;9.94;4.90;156000.00;
2017-05-31 21:13:00;0;-3.62;0;0;-2.02;10.23;3.85;156000.00;
2017-05-31 21:28:00;0;-3.68;0;0;-2.02;10.39;3.92;156000.00;
2017-05-31 21:43:00;0;-3.53;0;0;-1.83;10.62;5.23;168000.00;
2017-05-31 21:58:00;0;-3.64;0;0;-2.10;10.04;4.45;156000.00;
2017-05-31 22:13:00;0;-3.67;0;0;-1.98;10.65;5.03;156000.00;
2017-05-31 22:28:00;0;-3.53;0;0;-1.93;10.39;4.71;156000.00;
2017-05-31 22:43:00;0;-3.63;0;0;-2.01;10.27;4.62;144000.00;
2017-05-31 22:58:00;0;-3.40;0;0;-1.73;10.40;4.54;156000.00;
2017-05-31 23:13:00;0;-3.60;0;0;-2.03;9.57;2.91;156000.00;
