Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2016-03-31 16:58:00;0;-1.00;-7.00;0;-2.00;2.00;5.00;0;
2016-03-31 17:13:00;0;-2.00;-7.00;0;-2.00;2.00;5.00;0;
2016-03-31 17:28:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 17:43:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 17:58:00;0;-2.00;-9.00;0;-2.00;2.00;6.00;0;
2016-03-31 18:13:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 18:28:00;0;-1.00;-9.00;0;-2.00;3.00;6.00;0;
2016-03-31 18:43:00;0;-1.00;-7.00;0;-2.00;2.00;5.00;0;
2016-03-31 18:58:00;0;-2.00;-7.00;0;-2.00;2.00;5.00;0;
2016-03-31 19:13:00;0;-2.00;-10.00;0;-2.00;3.00;7.00;0;
2016-03-31 19:28:00;0;-1.00;-10.00;0;-2.00;3.00;7.00;0;
2016-03-31 19:43:00;0;-2.00;-10.00;0;-2.00;3.00;7.00;0;
2016-03-31 19:58:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 20:13:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 20:28:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 20:43:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 20:58:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 21:13:00;0;-1.00;-7.00;0;-2.00;2.00;5.00;0;
2016-03-31 21:28:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 21:43:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 21:58:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 22:13:00;0;-1.00;-9.00;0;-2.00;2.00;6.00;0;
2016-03-31 22:28:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-03-31 22:43:00;0;-1.00;-9.00;0;-2.00;2.00;6.00;0;
2016-03-31 22:58:00;0;-1.00;-9.00;0;-2.00;2.00;6.00;0;
2016-03-31 23:13:00;0;-1.00;-9.00;0;-2.00;2.00;6.00;0;
2016-03-31 23:28:00;0;-1.00;-9.00;0;-2.00;2.00;7.00;0;
2016-03-31 23:43:00;0;-1.00;-9.00;0;-2.00;3.00;6.00;0;
2016-03-31 23:58:00;0;-1.00;-9.00;0;-2.00;2.00;6.00;0;
2016-04-01 00:13:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 00:28:00;0;-1.00;-9.00;0;-2.00;3.00;6.00;0;
2016-04-01 00:43:00;0;-1.00;-9.00;0;-2.00;3.00;6.00;0;
2016-04-01 00:58:00;0;-2.00;-9.00;0;-2.00;2.00;6.00;0;
2016-04-01 01:13:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 01:28:00;0;-2.00;-9.00;0;-2.00;2.00;7.00;0;
2016-04-01 01:43:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 01:58:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 02:13:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 02:28:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 02:43:00;0;-2.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 02:58:00;0;-1.00;-7.00;0;-2.00;2.00;5.00;0;
2016-04-01 03:13:00;0;-1.00;-8.00;0;-2.00;2.00;6.00;0;
2016-04-01 03:28:00;0;-1.00;-9.00;0;-2.00;2.00;7.00;0;
2016-04-01 03:43:00;0;0;-26.00;0;0;7.00;19.00;0;
2016-04-01 03:58:00;15.00;0;-29.00;0;0;10.00;20.00;0;
2016-04-01 04:13:00;217.00;0;124.00;1.00;-5.00;9.00;20.00;0;
2016-04-01 04:28:00;905.00;29.00;474.00;3.00;20.00;66.00;120.00;0;
2016-04-01 04:43:00;2015.00;78.00;1033.00;4.00;104.00;194.00;252.00;0;
2016-04-01 04:58:00;3204.00;128.00;1501.00;7.00;161.00;308.00;313.00;0;
2016-04-01 05:13:00;3257.00;121.00;1420.00;7.00;195.00;251.00;259.00;0;
2016-04-01 05:28:00;2931.00;86.00;1152.00;6.00;151.00;192.00;145.00;0;
2016-04-01 05:43:00;5062.00;176.00;2091.00;10.00;238.00;378.00;407.00;0;
2016-04-01 05:58:00;6985.00;261.00;2677.00;13.00;359.00;502.00;548.00;0;
2016-04-01 06:13:00;8624.00;349.00;3360.00;17.00;464.00;639.00;713.00;0;
2016-04-01 06:28:00;8929.00;418.00;3724.00;17.00;482.00;725.00;744.00;0;
2016-04-01 06:43:00;14300.00;624.00;5402.00;28.00;576.00;1136.00;1139.00;0;
2016-04-01 06:58:00;12437.00;557.00;4660.00;23.00;697.00;1080.00;884.00;0;
2016-04-01 07:13:00;12947.00;680.00;6069.00;25.00;722.00;1202.00;1337.00;0;
2016-04-01 07:28:00;14951.00;728.00;6315.00;30.00;1000.00;1310.00;1392.00;0;
2016-04-01 07:43:00;16125.00;747.00;6496.00;33.00;787.00;1360.00;1478.00;0;
2016-04-01 07:58:00;15030.00;1086.00;8266.00;30.00;1266.00;2237.00;1571.00;0;
2016-04-01 08:13:00;30463.00;1405.00;10405.00;68.00;1217.00;4687.00;1757.00;0;
2016-04-01 08:28:00;27382.00;3415.00;21784.00;55.00;4743.00;13734.00;1276.00;0;
2016-04-01 08:43:00;51583.00;3273.00;21878.00;120.00;4565.00;12961.00;1183.00;0;
2016-04-01 08:58:00;54661.00;3242.00;21853.00;138.00;4618.00;12874.00;1347.00;0;
2016-04-01 09:13:00;34589.00;1963.00;13931.00;87.00;3139.00;8231.00;1321.00;0;
2016-04-01 09:28:00;31667.00;1893.00;13412.00;86.00;2360.00;7390.00;1443.00;0;
2016-04-01 09:43:00;49673.00;2582.00;18111.00;134.00;3687.00;10081.00;1751.00;0;
2016-04-01 09:58:00;52278.00;2850.00;19811.00;148.00;3170.00;11005.00;1780.00;0;
2016-04-01 10:13:00;63470.00;3625.00;24883.00;189.00;4474.00;14001.00;2008.00;0;
2016-04-01 10:28:00;52139.00;2883.00;20489.00;163.00;3447.00;10869.00;2879.00;0;
2016-04-01 10:43:00;8620.00;384.00;3610.00;24.00;641.00;1608.00;1122.00;0;
2016-04-01 10:58:00;55545.00;3201.00;22729.00;177.00;3593.00;11174.00;4037.00;0;
2016-04-01 11:13:00;62190.00;3433.00;25283.00;218.00;4606.00;13400.00;5451.00;0;
2016-04-01 11:28:00;13374.00;611.00;5655.00;27.00;773.00;1131.00;1535.00;0;
2016-04-01 11:43:00;24772.00;2217.00;16797.00;82.00;2091.00;6714.00;4756.00;0;
2016-04-01 11:58:00;62578.00;2937.00;22401.00;213.00;2993.00;10666.00;7250.00;0;
2016-04-01 12:13:00;46592.00;1917.00;16190.00;191.00;1727.00;6696.00;5871.00;0;
2016-04-01 12:28:00;10110.00;456.00;4296.00;26.00;662.00;1399.00;1405.00;0;
2016-04-01 12:43:00;8639.00;370.00;3691.00;24.00;490.00;932.00;1495.00;0;
2016-04-01 12:58:00;13241.00;603.00;5482.00;33.00;782.00;1214.00;1781.00;0;
2016-04-01 13:13:00;11499.00;516.00;4763.00;30.00;698.00;1428.00;1247.00;0;
2016-04-01 13:28:00;7166.00;301.00;2968.00;16.00;410.00;692.00;818.00;0;
2016-04-01 13:43:00;7822.00;332.00;3350.00;22.00;444.00;802.00;1327.00;0;
2016-04-01 13:58:00;12637.00;661.00;5271.00;43.00;894.00;1667.00;2270.00;0;
2016-04-01 14:13:00;21109.00;1537.00;11932.00;161.00;2792.00;4713.00;8805.00;0;
2016-04-01 14:28:00;10141.00;646.00;5279.00;67.00;1596.00;1931.00;3982.00;0;
2016-04-01 14:43:00;5934.00;617.00;4922.00;79.00;990.00;2249.00;5524.00;0;
2016-04-01 14:58:00;3223.00;296.00;2509.00;48.00;774.00;1053.00;3021.00;0;
2016-04-01 15:13:00;2959.00;625.00;4437.00;37.00;1815.00;1915.00;7656.00;0;
2016-04-01 15:28:00;2967.00;153.00;1509.00;17.00;304.00;366.00;1543.00;0;
2016-04-01 15:43:00;2051.00;76.00;985.00;10.00;163.00;241.00;789.00;0;
2016-04-01 15:58:00;1758.00;51.00;788.00;7.00;92.00;177.00;404.00;0;
2016-04-01 16:13:00;1190.00;33.00;511.00;4.00;52.00;114.00;247.00;0;
2016-04-01 16:28:00;643.00;10.00;250.00;2.00;20.00;41.00;131.00;0;
2016-04-01 16:43:00;27.00;0;-21.00;0;0;13.00;19.00;0;
2016-04-01 16:58:00;1.00;0;-33.00;0;0;14.00;19.00;0;
2016-04-01 17:13:00;0;-1.00;-19.00;0;-2.00;7.00;12.00;0;
2016-04-01 17:28:00;0;-2.00;-13.00;0;-3.00;7.00;7.00;0;
2016-04-01 17:43:00;0;-2.00;-13.00;0;-3.00;6.00;6.00;0;
2016-04-01 17:58:00;0;-2.00;-13.00;0;-3.00;7.00;6.00;0;
2016-04-01 18:13:00;0;-2.00;-15.00;0;-3.00;7.00;7.00;0;
2016-04-01 18:28:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 18:43:00;0;-2.00;-15.00;0;-3.00;7.00;7.00;0;
2016-04-01 18:58:00;0;-2.00;-15.00;0;-3.00;7.00;7.00;0;
2016-04-01 19:13:00;0;-2.00;-15.00;0;-3.00;7.00;7.00;0;
2016-04-01 19:28:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-01 19:43:00;0;-2.00;-16.00;0;-3.00;7.00;8.00;0;
2016-04-01 19:58:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-01 20:13:00;0;-2.00;-15.00;0;-3.00;7.00;7.00;0;
2016-04-01 20:28:00;0;-2.00;-15.00;0;-3.00;7.00;8.00;0;
2016-04-01 20:43:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-01 20:58:00;0;-2.00;-15.00;0;-3.00;7.00;8.00;0;
2016-04-01 21:13:00;0;-2.00;-15.00;0;-2.00;7.00;7.00;0;
2016-04-01 21:28:00;0;-2.00;-15.00;0;-3.00;7.00;8.00;0;
2016-04-01 21:43:00;0;-2.00;-15.00;0;-3.00;8.00;8.00;0;
2016-04-01 21:58:00;0;-2.00;-16.00;0;-2.00;8.00;8.00;0;
2016-04-01 22:13:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-01 22:28:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 22:43:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 22:58:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 23:13:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 23:28:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-01 23:43:00;0;-2.00;-13.00;0;-3.00;7.00;7.00;0;
2016-04-01 23:58:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 00:13:00;0;-2.00;-13.00;0;-3.00;7.00;7.00;0;
2016-04-02 00:28:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 00:43:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 00:58:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 01:13:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 01:28:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 01:43:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 01:58:00;0;-2.00;-14.00;0;-3.00;7.00;7.00;0;
2016-04-02 02:13:00;0;-2.00;-16.00;0;-2.00;8.00;8.00;0;
2016-04-02 02:28:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-02 02:43:00;0;-2.00;-16.00;0;-3.00;8.00;8.00;0;
2016-04-02 02:58:00;0;-2.00;-15.00;0;-3.00;8.00;7.00;0;
2016-04-02 03:13:00;0;-2.00;-16.00;0;-2.00;8.00;8.00;0;
2016-04-02 03:28:00;0;-1.00;-25.00;0;-1.00;10.00;15.00;0;
2016-04-02 03:43:00;16.00;0;-37.00;0;0;16.00;21.00;0;
2016-04-02 03:58:00;168.00;-5.00;9.00;0;-6.00;14.00;20.00;0;
2016-04-02 04:13:00;685.00;7.00;263.00;1.00;9.00;13.00;20.00;0;
2016-04-02 04:28:00;1309.00;28.00;549.00;3.00;66.00;73.00;88.00;0;
2016-04-02 04:43:00;2489.00;69.00;956.00;5.00;95.00;165.00;181.00;0;
2016-04-02 04:58:00;3873.00;136.00;1539.00;7.00;227.00;13.00;296.00;0;
2016-04-02 05:13:00;6460.00;265.00;2555.00;12.00;339.00;13.00;430.00;0;
2016-04-02 05:28:00;4144.00;147.00;1730.00;8.00;248.00;13.00;381.00;0;
2016-04-02 05:43:00;7533.00;321.00;3201.00;14.00;427.00;567.00;623.00;0;
2016-04-02 05:58:00;9313.00;423.00;3897.00;17.00;589.00;707.00;781.00;0;
2016-04-02 06:13:00;11248.00;567.00;4427.00;20.00;1094.00;1221.00;904.00;0;
2016-04-02 06:28:00;15212.00;817.00;6173.00;24.00;1128.00;1637.00;1135.00;0;
2016-04-02 06:43:00;33050.00;1797.00;7675.00;19.00;2845.00;7235.00;857.00;0;
2016-04-02 06:58:00;33164.00;2292.00;6903.00;18.00;4307.00;8071.00;694.00;0;
2016-04-02 07:13:00;36470.00;2455.00;8616.00;29.00;4206.00;8824.00;723.00;0;
2016-04-02 07:28:00;39527.00;2612.00;9661.00;43.00;3940.00;9539.00;754.00;0;
2016-04-02 07:43:00;42977.00;2776.00;11405.00;60.00;4105.00;10279.00;789.00;0;
2016-04-02 07:58:00;46972.00;2914.00;18048.00;76.00;4204.00;10905.00;824.00;0;
2016-04-02 08:13:00;48475.00;3031.00;20406.00;92.00;4231.00;11482.00;863.00;0;
2016-04-02 08:28:00;51161.00;3137.00;20933.00;108.00;4301.00;11965.00;906.00;0;
2016-04-02 08:43:00;53487.00;3219.00;21644.00;122.00;4392.00;12329.00;954.00;0;
2016-04-02 08:58:00;54750.00;3271.00;22051.00;134.00;4407.00;12607.00;1032.00;0;
2016-04-02 09:13:00;55487.00;3308.00;22506.00;144.00;4412.00;12887.00;1189.00;0;
2016-04-02 09:28:00;58484.00;3500.00;23996.00;157.00;4456.00;13778.00;1390.00;0;
2016-04-02 09:43:00;61935.00;3562.00;24511.00;176.00;4675.00;14117.00;1505.00;0;
2016-04-02 09:58:00;62569.00;3717.00;25003.00;184.00;4705.00;14417.00;1706.00;0;
2016-04-02 10:13:00;16724.00;1642.00;12031.00;51.00;1317.00;6722.00;1367.00;0;
2016-04-02 10:28:00;41465.00;1518.00;11605.00;128.00;2807.00;6454.00;1464.00;0;
2016-04-02 10:43:00;62858.00;3518.00;24722.00;213.00;2763.00;13830.00;2547.00;0;
2016-04-02 10:58:00;58586.00;3254.00;22240.00;209.00;4756.00;12977.00;3180.00;0;
2016-04-02 11:13:00;57026.00;3271.00;23273.00;213.00;4577.00;13042.00;4518.00;0;
2016-04-02 11:28:00;7569.00;336.00;3258.00;29.00;1500.00;1677.00;1058.00;0;
2016-04-02 11:43:00;52872.00;3139.00;22866.00;227.00;4580.00;12769.00;6927.00;0;
2016-04-02 11:58:00;49889.00;3030.00;21993.00;223.00;4608.00;12334.00;7682.00;0;
2016-04-02 12:13:00;45612.00;2653.00;19995.00;220.00;4323.00;10719.00;7957.00;0;
2016-04-02 12:28:00;43642.00;2794.00;21222.00;222.00;4378.00;11035.00;9593.00;0;
2016-04-02 12:43:00;22758.00;1113.00;9134.00;69.00;1498.00;2891.00;2719.00;0;
2016-04-02 12:58:00;32422.00;2366.00;18018.00;163.00;4427.00;8236.00;8790.00;0;
2016-04-02 13:13:00;19194.00;944.00;7606.00;77.00;1307.00;2749.00;3328.00;0;
2016-04-02 13:28:00;16005.00;723.00;5820.00;76.00;1148.00;2226.00;2825.00;0;
2016-04-02 13:43:00;20377.00;1900.00;14571.00;195.00;2982.00;7031.00;11347.00;0;
2016-04-02 13:58:00;20851.00;1932.00;14361.00;210.00;3592.00;6541.00;12354.00;0;
2016-04-02 14:13:00;7258.00;385.00;3297.00;31.00;661.00;998.00;2029.00;0;
2016-04-02 14:28:00;4700.00;237.00;2202.00;21.00;439.00;798.00;1496.00;0;
2016-04-02 14:43:00;4884.00;237.00;2303.00;21.00;411.00;591.00;1764.00;0;
2016-04-02 14:58:00;7331.00;394.00;3288.00;60.00;537.00;960.00;2186.00;0;
2016-04-02 15:13:00;3248.00;699.00;4791.00;45.00;1884.00;2029.00;8031.00;0;
2016-04-02 15:28:00;2134.00;261.00;2145.00;10.00;822.00;653.00;3829.00;0;
2016-04-02 15:43:00;1667.00;255.00;1889.00;7.00;967.00;529.00;5637.00;0;
2016-04-02 15:58:00;1347.00;143.00;1148.00;6.00;136.00;292.00;5887.00;0;
2016-04-02 16:13:00;862.00;29.00;483.00;4.00;42.00;137.00;1707.00;0;
2016-04-02 16:28:00;349.00;-1.00;164.00;2.00;6.00;11.00;354.00;0;
2016-04-02 16:43:00;13.00;0;17.00;0;-11.00;11.00;95.00;0;
2016-04-02 16:58:00;0;-1.00;-31.00;0;0;12.00;19.00;0;
2016-04-02 17:13:00;0;-2.00;-24.00;0;-1.00;5.00;19.00;0;
2016-04-02 17:28:00;0;-2.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-02 17:43:00;0;-3.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-02 17:58:00;0;-3.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-02 18:13:00;0;-2.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-02 18:28:00;0;-2.00;-12.00;0;-2.00;5.00;7.00;0;
2016-04-02 18:43:00;0;-3.00;-12.00;0;-2.00;5.00;8.00;0;
2016-04-02 18:58:00;0;-3.00;-12.00;0;-2.00;5.00;7.00;0;
2016-04-02 19:13:00;0;-2.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-02 19:28:00;0;-2.00;-12.00;0;-2.00;4.00;7.00;0;
2016-04-02 19:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 19:58:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 20:13:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 20:28:00;0;-2.00;-12.00;0;-2.00;5.00;7.00;0;
2016-04-02 20:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 20:58:00;0;-3.00;-12.00;0;-2.00;5.00;8.00;0;
2016-04-02 21:13:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 21:28:00;0;-2.00;-12.00;0;-2.00;5.00;7.00;0;
2016-04-02 21:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 21:58:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 22:13:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 22:28:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 22:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 22:58:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 23:13:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 23:28:00;0;-2.00;-12.00;0;-2.00;5.00;8.00;0;
2016-04-02 23:43:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-02 23:58:00;0;-2.00;-14.00;0;-2.00;5.00;8.00;0;
2016-04-03 00:13:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 00:28:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 00:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 00:58:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 01:13:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 01:28:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 01:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 01:58:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 02:13:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 02:28:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 02:43:00;0;-2.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 02:58:00;0;-3.00;-13.00;0;-2.00;5.00;8.00;0;
2016-04-03 03:13:00;0;-1.00;-21.00;0;0;8.00;12.00;0;
2016-04-03 03:28:00;6.00;0;-35.00;0;0;14.00;21.00;0;
2016-04-03 03:43:00;358.00;-2.00;55.00;1.00;338.00;13.00;21.00;0;
2016-04-03 03:58:00;875.00;13.00;316.00;2.00;111.00;61.00;90.00;0;
2016-04-03 04:13:00;1855.00;40.00;641.00;3.00;388.00;161.00;216.00;0;
2016-04-03 04:28:00;2648.00;68.00;929.00;7.00;426.00;285.00;373.00;0;
2016-04-03 04:43:00;4256.00;125.00;1425.00;11.00;458.00;448.00;504.00;0;
2016-04-03 04:58:00;7114.00;191.00;1718.00;12.00;613.00;764.00;580.00;0;
2016-04-03 05:13:00;9525.00;179.00;1757.00;9.00;691.00;935.00;539.00;0;
2016-04-03 05:28:00;9260.00;132.00;1307.00;7.00;1001.00;795.00;448.00;0;
2016-04-03 05:43:00;14883.00;168.00;1527.00;8.00;2975.00;2554.00;577.00;0;
2016-04-03 05:58:00;16999.00;177.00;2285.00;9.00;3697.00;4134.00;599.00;0;
2016-04-03 06:13:00;20206.00;966.00;2781.00;11.00;3857.00;5216.00;691.00;0;
2016-04-03 06:28:00;26667.00;1497.00;6418.00;18.00;4067.00;6432.00;819.00;0;
2016-04-03 06:43:00;29214.00;1669.00;6694.00;17.00;4318.00;6294.00;718.00;0;
2016-04-03 06:58:00;33449.00;2233.00;7466.00;20.00;4159.00;7844.00;839.00;0;
2016-04-03 07:13:00;35907.00;2438.00;8992.00;33.00;4252.00;8676.00;1146.00;0;
2016-04-03 07:28:00;26052.00;1456.00;8873.00;43.00;2206.00;4673.00;1503.00;0;
2016-04-03 07:43:00;31218.00;1692.00;11321.00;55.00;2288.00;5130.00;1864.00;0;
2016-04-03 07:58:00;27897.00;1475.00;10742.00;53.00;1923.00;4202.00;1851.00;0;
2016-04-03 08:13:00;30959.00;1636.00;11471.00;58.00;2063.00;5186.00;1612.00;0;
2016-04-03 08:28:00;44170.00;2274.00;15436.00;90.00;3073.00;8282.00;1499.00;0;
2016-04-03 08:43:00;42662.00;2212.00;14823.00;95.00;3283.00;8742.00;1217.00;0;
2016-04-03 08:58:00;44097.00;2698.00;18015.00;103.00;3783.00;10999.00;1137.00;0;
2016-04-03 09:13:00;58005.00;3455.00;23466.00;148.00;4805.00;13592.00;1342.00;0;
2016-04-03 09:28:00;59748.00;3547.00;24169.00;167.00;4780.00;13817.00;2090.00;0;
2016-04-03 09:43:00;49943.00;3053.00;21172.00;136.00;3930.00;10647.00;2994.00;0;
2016-04-03 09:58:00;31780.00;1802.00;13117.00;78.00;2207.00;5283.00;2602.00;0;
2016-04-03 10:13:00;27009.00;1409.00;10956.00;63.00;1704.00;3434.00;2538.00;0;
2016-04-03 10:28:00;25729.00;1288.00;10460.00;57.00;1567.00;2865.00;2541.00;0;
2016-04-03 10:43:00;24261.00;1185.00;9867.00;55.00;1472.00;2727.00;2609.00;0;
2016-04-03 10:58:00;25271.00;1238.00;10332.00;62.00;1505.00;3096.00;2922.00;0;
2016-04-03 11:13:00;29204.00;1497.00;12002.00;78.00;1810.00;4102.00;3405.00;0;
2016-04-03 11:28:00;40258.00;2227.00;17122.00;124.00;2642.00;7621.00;4549.00;0;
2016-04-03 11:43:00;35305.00;1857.00;14321.00;108.00;2654.00;5921.00;4050.00;0;
2016-04-03 11:58:00;64654.00;3624.00;25620.00;227.00;4717.00;12786.00;8611.00;0;
2016-04-03 12:13:00;22502.00;1197.00;9483.00;74.00;1673.00;3649.00;3379.00;0;
2016-04-03 12:28:00;19939.00;1479.00;11384.00;71.00;1618.00;5081.00;4621.00;0;
2016-04-03 12:43:00;31173.00;2673.00;18660.00;138.00;4134.00;9402.00;8383.00;0;
2016-04-03 12:58:00;19876.00;1093.00;8702.00;80.00;1761.00;3732.00;3885.00;0;
2016-04-03 13:13:00;23662.00;1407.00;10937.00;97.00;2148.00;4340.00;5425.00;0;
2016-04-03 13:28:00;36508.00;2682.00;20162.00;230.00;4009.00;9022.00;12593.00;0;
2016-04-03 13:43:00;24628.00;2141.00;16345.00;209.00;3754.00;7689.00;12160.00;0;
2016-04-03 13:58:00;18856.00;1824.00;13609.00;189.00;3502.00;6457.00;11623.00;0;
2016-04-03 14:13:00;13943.00;1634.00;12146.00;168.00;3453.00;5766.00;11192.00;0;
2016-04-03 14:28:00;11708.00;1357.00;9897.00;172.00;2869.00;4707.00;9757.00;0;
2016-04-03 14:43:00;9186.00;1111.00;8155.00;162.00;2498.00;3836.00;9353.00;0;
2016-04-03 14:58:00;5669.00;882.00;6486.00;148.00;2427.00;2864.00;8435.00;0;
2016-04-03 15:13:00;3133.00;681.00;4593.00;48.00;1882.00;1862.00;7615.00;0;
2016-04-03 15:28:00;2342.00;485.00;3439.00;11.00;1334.00;1092.00;7117.00;0;
2016-04-03 15:43:00;1868.00;296.00;2233.00;8.00;1087.00;545.00;6375.00;0;
2016-04-03 15:58:00;1632.00;155.00;1307.00;7.00;182.00;316.00;5544.00;0;
2016-04-03 16:13:00;1218.00;56.00;751.00;6.00;85.00;216.00;2891.00;0;
2016-04-03 16:28:00;760.00;18.00;428.00;3.00;45.00;42.00;1547.00;0;
2016-04-03 16:43:00;319.00;-4.00;156.00;2.00;11.00;8.00;228.00;0;
2016-04-03 16:58:00;2.00;0;-26.00;0;0;9.00;20.00;0;
2016-04-03 17:13:00;0;-1.00;-22.00;0;-1.00;4.00;19.00;0;
2016-04-03 17:28:00;0;-2.00;-10.00;0;-2.00;3.00;7.00;0;
2016-04-03 17:43:00;0;-1.00;-10.00;0;-2.00;3.00;7.00;0;
2016-04-03 17:58:00;0;-2.00;-9.00;0;-2.00;3.00;6.00;0;
2016-04-03 18:13:00;0;-2.00;-10.00;0;-2.00;3.00;7.00;0;
2016-04-03 18:28:00;0;-2.00;-11.00;0;-2.00;3.00;7.00;0;
2016-04-03 18:43:00;0;-1.00;-11.00;0;-2.00;4.00;7.00;0;
2016-04-03 18:58:00;0;-1.00;-12.00;0;-2.00;4.00;8.00;0;
2016-04-03 19:13:00;0;-2.00;-12.00;0;-3.00;4.00;8.00;0;
2016-04-03 19:28:00;0;-2.00;-11.00;0;-2.00;4.00;8.00;0;
2016-04-03 19:43:00;0;-1.00;-12.00;0;-2.00;4.00;8.00;0;
2016-04-03 19:58:00;0;-1.00;-12.00;0;-2.00;4.00;8.00;0;
2016-04-03 20:13:00;0;-2.00;-11.00;0;-3.00;4.00;8.00;0;
2016-04-03 20:28:00;0;-2.00;-12.00;0;-2.00;4.00;8.00;0;
2016-04-03 20:43:00;0;-1.00;-10.00;0;-2.00;3.00;7.00;0;
2016-04-03 20:58:00;0;-1.00;-10.00;0;-2.00;3.00;7.00;0;
